ROW_ID,ZONE,ODD_EVEN,ADDR_LOW,ADD_HIGH,add_name
699,26,O,6253,6303,W BLOOMINGDALE AVE
700,348,E,400,444,W BLACKHAWK ST
701,348,E,500,552,W BLACKHAWK ST
702,109,O,2245,2295,S BLUE ISLAND AVE
703,109,O,2359,2369,S BLUE ISLAND AVE
704,154,O,1617,1645,W BLACKHAWK ST
705,154,E,1616,1656,W BLACKHAWK ST
706,269,E,7108,7148,S BLACKSTONE AVE
707,26,E,6252,6304,W BLOOMINGDALE AVE
708,26,E,6400,6414,W BLOOMINGDALE AVE
709,383,O,3401,3499,N BOSWORTH AVE
710,383,O,3601,3699,N BOSWORTH AVE
711,383,O,3701,3799,N BOSWORTH AVE
712,80,O,2123,2199,W BOWLER ST
713,960,O,2401,2499,W BRADLEY PL
714,109,E,2244,2296,S BLUE ISLAND AVE
715,109,E,2300,2348,S BLUE ISLAND AVE
716,109,E,2358,2370,S BLUE ISLAND AVE
718,383,E,3500,3598,N BOSWORTH AVE
719,383,E,800,898,W SHERIDAN RD
720,383,E,900,998,W SHERIDAN RD
721,80,E,2124,2172,W BOWLER ST
722,383,E,800,898,W BRADLEY PL
723,383,O,801,899,W BRADLEY PL
724,960,E,2400,2498,W BRADLEY PL
725,560,E,9000,9098,S BRANDON AVE
726,874,O,9101,9199,S BRANDON AVE
727,893,E,9200,9240,S BRANDON AVE
728,383,E,400,498,W BRIAR PL
729,383,E,600,698,W BRIAR PL
730,185,E,4000,4060,S BRIGHTON PL
732,383,E,2900,2998,N BROADWAY NAN
733,383,O,2901,2999,N BROADWAY NAN
734,383,E,3000,3198,N BROADWAY NAN
735,383,O,3001,3199,N BROADWAY NAN
737,348,E,1400,1498,N HUDSON AVE
738,383,E,3200,3298,N BROADWAY NAN
739,383,O,3201,3299,N BROADWAY NAN
740,383,E,3300,3398,N BROADWAY NAN
741,383,O,3301,3399,N BROADWAY NAN
742,383,E,3400,3498,N BROADWAY NAN
743,383,O,3401,3499,N BROADWAY NAN
744,383,E,3500,3598,N BROADWAY NAN
745,383,O,3501,3599,N BROADWAY NAN
746,383,E,3600,3698,N BROADWAY NAN
747,383,O,3601,3699,N BROADWAY NAN
748,383,E,3700,3798,N BROADWAY NAN
749,383,O,3701,3799,N BROADWAY NAN
750,383,E,3800,3898,N BROADWAY NAN
751,383,O,3801,3899,N BROADWAY NAN
752,383,E,3900,3998,N BROADWAY NAN
753,827,E,4000,4098,N BROADWAY NAN
754,827,O,4001,4099,N BROADWAY NAN
755,827,E,4100,4198,N BROADWAY NAN
756,827,O,4101,4199,N BROADWAY NAN
757,827,E,4200,4298,N BROADWAY NAN
758,827,O,4201,4299,N BROADWAY NAN
759,827,E,4300,4398,N BROADWAY NAN
760,827,O,4301,4399,N BROADWAY NAN
761,827,E,4400,4498,N BROADWAY NAN
762,827,O,4401,4499,N BROADWAY NAN
763,154,O,1401,1443,N CLEAVER ST
764,154,E,1800,1844,N WOOD ST
765,56,E,6306,6340,N BROADWAY NAN
766,383,E,500,698,W BROMPTON AVE
767,383,O,501,699,W BROMPTON AVE
768,383,E,700,798,W BROMPTON AVE
769,1,O,3433,3457,W BRYN MAWR AVE
770,65,E,1720,1754,W BRYN MAWR AVE
771,20,O,6927,6943,W BRYN MAWR AVE
772,1,E,3434,3456,W BRYN MAWR AVE
773,1,E,3508,3558,W BRYN MAWR AVE
775,20,E,6926,6944,W BRYN MAWR AVE
776,67,E,8502,8556,W BRYN MAWR AVE
777,22,E,7214,7262,W BRYN MAWR AVE
779,41,E,7500,7558,W BRYN MAWR AVE
780,383,E,1630,1658,W MELROSE ST
781,67,E,8412,8454,W BRYN MAWR AVE
782,67,O,8501,8557,W BRYN MAWR AVE
783,429,O,2601,2699,W LITHUANIAN PLAZA CT
784,165,E,3600,3698,W 82ND PL
785,102,E,2012,2046,W CHURCHILL ST
786,383,E,800,898,W BUCKINGHAM PL
787,1055,E,1310,1344,N BURLING ST
788,1055,E,1408,1428,N BURLING ST
789,143,O,1615,1733,N BURLING ST
791,143,E,1800,1880,N BURLING ST
792,143,E,1900,1970,N BURLING ST
793,143,E,2018,2058,N BURLING ST
794,143,E,2200,2254,N BURLING ST
795,143,E,2408,2466,N BURLING ST
796,154,E,1610,1648,N WINCHESTER AVE
797,143,E,2500,2550,N BURLING ST
798,143,E,2602,2682,N BURLING ST
799,154,E,1700,1798,W NORTH AVE
800,383,E,2800,2898,N BURLING ST
801,383,E,2900,2998,N BURLING ST
802,74,E,4,20,W BURTON PL
803,74,E,40,40,W BURTON PL
804,74,E,70,70,W BURTON PL
805,154,E,1828,1898,W NORTH AVE
806,383,O,601,699,W BUCKINGHAM PL
807,383,E,1000,1098,W BYRON ST
808,383,E,1300,1350,W BYRON ST
809,383,E,1400,1480,W BYRON ST
810,383,E,1500,1532,W BYRON ST
812,55,O,4701,4747,W BYRON ST
813,55,E,4714,4716,W BYRON ST
814,55,E,4720,4746,W BYRON ST
815,48,E,4816,4860,W BYRON ST
816,48,E,4900,4954,W BYRON ST
817,857,E,6500,6598,W BYRON ST
818,5,O,1205,1281,W CABRINI ST
819,156,O,6405,6415,N CALDWELL AVE
820,163,O,5801,5859,N CALIFORNIA AVE
821,163,O,5901,5943,N CALIFORNIA AVE
822,990,O,1201,1299,S CALIFORNIA BLVD
824,568,E,2400,2498,S CALIFORNIA AVE
825,1677,E,1800,1898,S CALUMET AVE
826,1770,E,3600,3664,W OAKDALE AVE
827,1677,E,2000,2098,S CALUMET AVE
828,1110,E,3200,3298,S CALUMET AVE
829,268,E,9600,9658,S CALUMET AVE
830,268,E,9700,9758,S CALUMET AVE
833,143,E,2314,2364,N CAMBRIDGE AVE
834,383,E,2800,2898,N CAMBRIDGE AVE
835,759,E,800,898,N CAMPBELL AVE
836,759,E,1000,1098,N CAMPBELL AVE
837,346,E,2700,2752,N CAMPBELL AVE
838,960,E,3600,3658,N CAMPBELL AVE
839,92,E,4638,4656,N CAMPBELL AVE
840,92,E,4700,4744,N CAMPBELL AVE
841,448,E,6200,6258,N CAMPBELL AVE
842,448,E,6300,6344,N CAMPBELL AVE
843,1245,E,7434,7456,N CAMPBELL AVE
844,1304,E,3800,3898,S CAMPBELL AVE
845,1125,E,10200,10298,S AVENUE N NAN
846,193,E,1500,1542,N AVERS AVE
847,669,E,1804,1866,S AVERS AVE
848,155,E,1612,1656,N AVERS AVE
849,367,O,2013,2059,N AVERS AVE
850,93,O,2301,2399,N AVERS AVE
853,93,E,2500,2580,N AVERS AVE
854,93,O,2705,2745,N AVERS AVE
855,114,O,4301,4345,N AVERS AVE
856,1328,O,2101,2199,S AVERS AVE
857,113,O,4601,4657,N AVERS AVE
858,113,E,4700,4758,N AVERS AVE
859,146,E,4804,4856,N AVERS AVE
860,238,E,5000,5098,N AVERS AVE
861,61,E,5100,5198,N AVERS AVE
862,1328,E,1900,2198,S AVERS AVE
864,34,E,4700,4798,S AVERS AVE
865,34,E,4800,4830,S AVERS AVE
866,37,O,5101,5199,S AVERS AVE
867,103,E,3538,3570,N AVONDALE AVE
868,49,E,5752,5772,N AVONDALE AVE
869,49,E,6008,6014,N AVONDALE AVE
870,8,E,6700,6724,N AVONDALE AVE
871,509,O,2017,2055,W BALMORAL AVE
872,281,O,3001,3049,W BALMORAL AVE
873,1,O,3401,3455,W BALMORAL AVE
874,181,O,5035,5099,W BALMORAL AVE
876,67,O,8325,8363,W BALMORAL AVE
877,41,E,7200,7242,W BALMORAL AVE
878,67,E,8324,8362,W BALMORAL AVE
879,1237,E,9216,9248,S BALTIMORE AVE
880,383,E,400,498,W BARRY AVE
881,34,O,4801,4829,S AVERS AVE
882,37,E,5100,5198,S AVERS AVE
883,49,O,5753,5771,N AVONDALE AVE
884,8,O,6701,6723,N AVONDALE AVE
885,281,E,3000,3050,W BALMORAL AVE
886,383,E,1210,1254,W BARRY AVE
887,383,O,1209,1253,W BARRY AVE
888,383,E,1300,1358,W BARRY AVE
889,383,O,1301,1359,W BARRY AVE
890,95,E,3200,3298,W BARRY AVE
891,1161,E,4000,4098,W BARRY AVE
892,1241,E,5100,5198,W BARRY AVE
893,255,E,6200,6254,W BARRY AVE
894,175,E,6300,6344,W BARRY AVE
895,154,O,1613,1647,W BEACH AVE
896,154,E,1700,1798,W BEACH AVE
897,143,E,300,358,W BELDEN AVE
898,143,E,400,458,W BELDEN AVE
899,1,E,3402,3454,W BALMORAL AVE
900,181,E,5050,5098,W BALMORAL AVE
901,143,E,500,558,W BELDEN AVE
902,143,E,600,658,W BELDEN AVE
903,143,O,705,723,W BELDEN AVE
904,164,O,5537,5539,W BALMORAL AVE
905,383,O,401,499,W BARRY AVE
906,143,E,728,754,W BELDEN AVE
907,383,E,500,598,W BARRY AVE
908,383,O,601,699,W BARRY AVE
909,143,E,800,858,W BELDEN AVE
911,102,E,2846,2866,W BELDEN AVE
912,102,E,2900,2958,W BELDEN AVE
913,367,E,3200,3270,W BELDEN AVE
914,26,E,7000,7098,W BELDEN AVE
915,26,E,7100,7176,W BELDEN AVE
916,280,E,6300,6342,N BELL AVE
918,80,E,808,834,S BELL AVE
919,80,E,900,936,S BELL AVE
920,383,E,700,798,W BARRY AVE
921,566,E,2600,2698,W 24TH PL
922,252,E,1818,1824,W 47TH ST
923,136,E,4000,4088,W 24TH PL
924,109,E,2100,2156,W 24TH ST
925,568,E,2600,2656,W 24TH ST
926,252,E,2508,2522,W 47TH ST
927,252,O,3001,3017,W 47TH ST
928,891,E,4000,4098,W 24TH ST
929,865,E,2800,2860,W 25TH PL
930,265,E,4014,4034,W 25TH PL
931,1280,O,2301,2399,W 48TH PL
934,890,E,2800,2898,W 25TH ST
935,1339,E,2900,2958,W 25TH ST
936,136,O,3125,3135,W 25TH ST
937,136,E,4014,4034,W 25TH ST
938,1212,E,50,50,E 26TH ST
939,355,E,816,848,W 34TH PL
940,355,E,1014,1058,W 34TH PL
941,355,E,1102,1142,W 34TH PL
942,1065,E,1900,1998,W 34TH PL
943,180,E,2400,2498,W 34TH PL
944,99,E,1814,1858,W 34TH ST
945,618,E,2400,2498,W 34TH ST
946,279,E,2302,2328,W 35TH PL
947,31,O,2001,2025,W 35TH ST
948,728,O,2301,2399,W 48TH ST
949,252,O,2417,2455,W 48TH ST
950,152,E,2100,2198,W 36TH ST
951,279,E,2300,2398,W 36TH ST
952,536,E,944,962,W 37TH PL
955,392,E,502,524,W 37TH ST
956,536,E,900,998,W 37TH ST
957,152,E,2100,2102,W 37TH ST
958,152,E,2200,2270,W 37TH ST
959,31,O,1615,1659,W 38TH PL
960,31,E,1616,1658,W 38TH PL
961,777,E,3200,3298,W 38TH PL
964,34,O,3801,3899,W 48TH ST
965,31,O,1935,1953,W 38TH ST
966,378,E,2502,2558,W 38TH ST
967,378,O,2601,2653,W 38TH ST
968,378,E,2608,2642,W 38TH ST
969,616,E,2500,2598,W 39TH PL
970,185,E,2640,2666,W 39TH PL
971,185,E,2702,2754,W 39TH PL
972,185,E,3100,3144,W 39TH PL
973,185,E,2814,2856,W 40TH ST
974,764,E,2500,2598,W 40TH ST
975,185,E,2630,2638,W 40TH ST
976,1792,O,4001,4099,N PLAINFIELD AVE
977,1051,E,3100,3198,W 41ST PL
979,775,E,1700,1798,W 43RD ST
980,795,E,2700,2788,W 43RD ST
981,1621,E,3000,3058,W 43RD ST
982,1234,E,3032,3098,W 44TH ST
983,1234,E,3100,3198,W 44TH ST
984,812,O,1801,1899,W 45TH ST
985,252,E,1826,1898,W 46TH ST
986,34,E,3834,3898,W 46TH ST
987,34,E,3900,3998,W 46TH ST
988,617,E,2300,2398,W 47TH PL
989,1021,E,2400,2498,W 47TH PL
990,252,O,1817,1825,W 47TH ST
991,1021,E,2414,2458,W 47TH ST
992,252,O,2507,2523,W 47TH ST
993,34,O,3901,3999,W 48TH ST
994,252,E,3000,3018,W 47TH ST
995,1141,O,4701,4799,W 48TH ST
996,37,E,3930,3956,W 49TH ST
997,252,O,4901,4999,W 50TH ST
998,252,O,2401,2499,W 50TH ST
999,252,O,2501,2521,W 50TH ST
1000,38,O,4033,4099,W 50TH ST
1001,1674,O,31,41,W 13TH ST
1002,1331,O,801,899,W 14TH PL
1003,1331,O,901,999,W 14TH PL
1004,1675,O,201,299,E 14TH ST
1005,1674,O,1,99,W 14TH ST
1006,1476,E,716,798,W 14TH ST
1007,1675,E,1400,1498,W 14TH ST
1008,901,E,2700,2798,W 14TH ST
1009,1331,E,800,844,W 15TH PL
1010,1056,O,2713,2743,W 15TH PL
1011,1476,O,751,799,W 15TH ST
1012,372,E,2600,2658,W 15TH ST
1013,1674,E,50,98,W 16TH ST
1015,1006,O,1101,1111,W 16TH ST
1016,816,E,1700,1798,W 17TH ST
1017,816,E,1800,1858,W 17TH ST
1018,1136,E,1900,1928,W 17TH ST
1019,1012,O,2001,2057,W 17TH ST
1020,815,E,1000,1098,W 18TH PL
1021,1331,E,1100,1124,W 18TH PL
1022,1093,E,1300,1398,W 18TH PL
1023,796,E,2300,2398,W 18TH ST
1024,526,E,2700,2744,W 18TH ST
1025,437,E,3700,3760,W 18TH ST
1026,1676,E,2,98,W 19TH ST
1027,1136,O,1901,1929,W 19TH ST
1028,885,E,2300,2346,W 19TH ST
1029,372,E,3000,3054,W 19TH ST
1030,151,E,2314,2346,W 21ST PL
1032,1136,E,1900,1956,W 21ST ST
1033,1136,O,1901,1955,W 21ST ST
1034,1454,E,2800,2868,W 21ST ST
1035,109,E,1802,1852,W 22ND PL
1036,109,O,1813,1833,W 22ND PL
1037,109,O,2001,2059,W 22ND PL
1038,109,E,2100,2110,W 22ND PL
1039,109,O,2101,2125,W 22ND PL
1040,109,O,2137,2159,W 22ND PL
1041,109,O,2301,2345,W 22ND PL
1042,136,E,2600,2658,W 22ND PL
1043,143,E,2600,2658,N DAYTON ST
1044,143,E,2700,2750,N DAYTON ST
1045,383,E,3200,3298,N DAYTON ST
1046,154,E,1334,1380,N DEAN ST
1047,358,O,839,859,N DEARBORN ST
1048,74,E,1200,1260,N DEARBORN PKWY
1049,74,E,1300,1366,N DEARBORN PKWY
1050,74,E,1400,1454,N DEARBORN PKWY
1051,74,E,1500,1554,N DEARBORN PKWY
1052,119,O,315,399,W EVERGREEN AVE
1053,278,E,100,112,W DELAWARE PL
1054,278,E,120,126,W DELAWARE PL
1055,17,E,5200,5298,N DELPHIA AVE
1056,67,O,5515,5525,N DELPHIA AVE
1057,143,E,400,498,W DEMING PL
1058,143,E,500,562,W DEMING PL
1059,143,E,600,650,W DEMING PL
1060,738,E,200,298,S DESPLAINES ST
1061,738,E,300,398,S DESPLAINES ST
1062,56,E,1230,1256,W DEVON AVE
1063,56,E,1344,1356,W DEVON AVE
1064,257,O,3617,3619,W DEVON AVE
1065,156,E,5300,5360,W DEVON AVE
1066,215,O,5301,5325,W DEVON AVE
1067,63,E,7744,7760,W DEVON AVE
1068,143,E,400,442,W DICKENS AVE
1069,143,E,500,558,W DICKENS AVE
1070,143,E,600,620,W DICKENS AVE
1071,1674,E,2,98,W 14TH ST
1072,143,E,900,962,W DICKENS AVE
1073,143,O,1001,1055,W DICKENS AVE
1074,143,E,1104,1158,W DICKENS AVE
1075,102,E,2000,2060,W DICKENS AVE
1076,102,E,2800,2866,W DICKENS AVE
1077,102,E,2900,2958,W DICKENS AVE
1078,367,E,3200,3298,W DICKENS AVE
1079,1070,E,3400,3432,W DICKENS AVE
1080,1108,E,4102,4122,W DICKENS AVE
1081,1160,E,4300,4398,W DICKENS AVE
1082,1320,E,4700,4798,W DICKENS AVE
1083,143,O,401,699,W DIVERSEY PKWY
1084,143,O,701,735,W DIVERSEY PKWY
1085,383,E,800,898,W DIVERSEY PKWY
1086,143,O,801,899,W DIVERSEY PKWY
1087,383,E,900,998,W DIVERSEY PKWY
1088,383,E,1000,1098,W DIVERSEY PKWY
1089,383,E,1100,1198,W DIVERSEY PKWY
1090,383,E,1216,1258,W DIVERSEY PKWY
1091,383,E,1314,1358,W DIVERSEY PKWY
1092,96,E,2834,2852,W DIVERSEY AVE
1093,96,E,2904,2924,W DIVERSEY AVE
1094,254,E,5624,5658,W DIVERSEY AVE
1095,174,O,5633,5647,W DIVERSEY AVE
1098,74,O,71,71,E DIVISION ST
1099,19,E,5910,5922,W DIVISION ST
1100,19,E,500,548,N DRAKE AVE
1101,700,E,600,698,N DRAKE AVE
1102,2051,E,800,898,N DRAKE AVE
1103,1272,E,2200,2230,N DRAKE AVE
1104,95,E,3100,3152,N DRAKE AVE
1105,1372,E,3300,3336,N DRAKE AVE
1106,33,E,3600,3658,N DRAKE AVE
1107,114,E,4016,4056,N DRAKE AVE
1108,326,E,4506,4558,N DRAKE AVE
1109,1326,E,5512,5558,S FRANCISCO AVE
1110,412,E,6300,6358,S FRANCISCO AVE
1111,143,E,1724,1728,N FREMONT ST
1112,143,E,1800,1876,N FREMONT ST
1113,143,E,1900,1972,N FREMONT ST
1114,143,E,2008,2052,N FREMONT ST
1115,1136,O,1707,1721,S HAMILTON AVE
1116,143,E,2100,2152,N FREMONT ST
1117,143,E,2200,2258,N FREMONT ST
1118,383,E,3500,3598,N FREMONT ST
1119,383,E,3600,3698,N FREMONT ST
1120,383,E,3700,3798,N FREMONT ST
1121,383,E,3800,3898,N FREMONT ST
1124,884,E,928,998,W FRY ST
1125,884,E,1000,1074,W FRY ST
1126,204,E,1100,1134,W FRY ST
1128,168,E,1500,1598,W FRY ST
1129,143,O,301,399,W FULLERTON PKWY
1130,143,E,400,530,W FULLERTON PKWY
1131,143,E,716,746,W FULLERTON AVE
1132,100,E,3224,3288,W FULLERTON AVE
1133,716,O,3401,3499,S HAMILTON AVE
1134,139,O,6135,6143,W FULLERTON AVE
1135,143,E,2216,2254,N GENEVA TER
1136,143,E,2300,2352,N GENEVA TER
1137,143,E,2408,2474,N GENEVA TER
1138,383,E,800,898,W GEORGE ST
1139,152,O,3601,3659,S HAMILTON AVE
1140,357,O,5317,5325,S HAMILTON AVE
1141,93,O,2701,2799,N HAMLIN AVE
1142,383,E,1000,1098,W GEORGE ST
1143,558,O,3601,3699,N HAMLIN AVE
1144,383,E,1100,1198,W GEORGE ST
1145,383,E,1206,1246,W GEORGE ST
1146,383,O,1205,1247,W GEORGE ST
1147,383,E,1304,1354,W GEORGE ST
1148,383,O,1303,1353,W GEORGE ST
1149,346,E,2700,2780,W GEORGE ST
1150,95,E,3100,3198,W GEORGE ST
1152,141,E,4014,4056,W GEORGE ST
1153,1294,E,4700,4798,W GEORGE ST
1154,374,E,5500,5598,W GEORGE ST
1156,95,E,2914,2964,N GRESHAM AVE
1157,95,E,3000,3096,N GRESHAM AVE
1158,79,E,800,942,W GUNNISON ST
1159,79,O,801,999,W GUNNISON ST
1160,144,E,4434,4466,W GUNNISON ST
1161,101,E,5100,5142,W GUNNISON ST
1162,101,O,5101,5117,W GUNNISON ST
1164,204,E,1500,1544,W HADDON AVE
1165,204,E,1600,1698,W HADDON AVE
1166,168,O,2001,2047,W HADDON AVE
1167,168,E,2100,2198,W HADDON AVE
1168,168,O,2301,2347,W HADDON AVE
1169,879,E,2500,2598,W HADDON AVE
1170,759,O,2601,2699,W HADDON AVE
1171,111,E,4400,4458,W HADDON AVE
1173,51,E,5500,5588,W HADDON AVE
1174,85,O,6359,6375,W HAFT ST
1175,161,E,10314,10356,S HALE AVE
1176,161,E,10700,10738,S HALE AVE
1177,272,E,11310,11346,S HALE AVE
1178,272,E,11400,11456,S HALE AVE
1179,170,E,11800,11898,S HALE AVE
1180,1055,O,1301,1427,N HALSTED ST
1181,143,E,1712,1720,N HALSTED ST
1182,143,O,1713,1719,N HALSTED ST
1183,143,E,1938,1972,N HALSTED ST
1184,143,O,1939,1971,N HALSTED ST
1185,143,E,2000,2058,N HALSTED ST
1186,143,O,2001,2057,N HALSTED ST
1187,143,E,2100,2158,N HALSTED ST
1188,143,O,2101,2157,N HALSTED ST
1189,143,E,2214,2258,N HALSTED ST
1190,143,O,2215,2257,N HALSTED ST
1191,143,E,2302,2328,N HALSTED ST
1192,143,O,2301,2329,N HALSTED ST
1193,143,E,2442,2464,N HALSTED ST
1194,143,O,2441,2465,N HALSTED ST
1195,143,E,2502,2556,N HALSTED ST
1196,143,O,2501,2557,N HALSTED ST
1197,143,E,2610,2682,N HALSTED ST
1198,143,O,2611,2683,N HALSTED ST
1199,143,E,2702,2726,N HALSTED ST
1200,143,O,2701,2727,N HALSTED ST
1201,383,E,2800,2898,N HALSTED ST
1202,383,O,2801,2899,N HALSTED ST
1203,383,E,3200,3398,N SHEFFIELD AVE
1204,383,O,3201,3399,N SHEFFIELD AVE
1205,383,O,2901,2999,N HALSTED ST
1206,374,E,5534,5544,W BARRY AVE
1207,383,O,3931,3999,N SHERIDAN RD
1208,383,E,3000,3098,N HALSTED ST
1209,383,O,3001,3099,N HALSTED ST
1210,383,E,800,898,W WAVELAND AVE
1211,383,E,3300,3398,N HALSTED ST
1212,383,O,3301,3399,N HALSTED ST
1213,383,E,700,798,W DIVERSEY PKWY
1214,383,E,3400,3498,N HALSTED ST
1215,383,O,3401,3499,N HALSTED ST
1216,383,E,3500,3598,N HALSTED ST
1217,77,E,7910,7956,S HALSTED ST
1218,107,E,4700,4742,N DRAKE AVE
1219,733,E,4800,4898,N DRAKE AVE
1220,1,E,5608,5658,N DRAKE AVE
1221,1,E,5700,5754,N DRAKE AVE
1222,1,E,5900,5960,N DRAKE AVE
1223,281,E,6000,6098,N DRAKE AVE
1224,257,E,6300,6322,N DRAKE AVE
1225,698,E,2600,2698,S DRAKE AVE
1226,637,E,3000,3098,S DRAKE AVE
1227,143,E,1200,1258,W DRAPER ST
1228,369,O,6101,6157,S DREXEL AVE
1229,804,E,8600,8648,S DREXEL AVE
1230,143,E,600,648,W DRUMMOND PL
1231,143,E,1100,1158,W DRUMMOND PL
1232,1033,E,5200,5298,W DRUMMOND PL
1233,1050,E,7700,7756,S EAST END AVE
1234,135,O,7801,7847,S EAST END AVE
1235,1785,E,7900,7998,S EAST END AVE
1236,17,O,5201,5241,N EAST RIVER RD
1237,62,E,2010,2034,W EASTWOOD AVE
1238,62,E,2100,2136,W EASTWOOD AVE
1239,92,E,2400,2458,W EASTWOOD AVE
1240,92,E,2500,2598,W EASTWOOD AVE
1241,92,E,2600,2698,W EASTWOOD AVE
1242,171,E,3214,3256,W EASTWOOD AVE
1243,171,E,3302,3358,W EASTWOOD AVE
1244,107,E,3722,3756,W EASTWOOD AVE
1245,87,E,7512,7558,S EBERHART AVE
1246,269,E,7900,7952,S EBERHART AVE
1247,645,E,9400,9450,S EBERHART AVE
1248,383,E,1100,1198,W EDDY ST
1249,103,E,3626,3658,W EDDY ST
1250,103,E,3704,3758,W EDDY ST
1251,1318,E,3800,3898,W EDDY ST
1252,10,E,5400,5458,W EDDY ST
1253,10,E,5500,5544,W EDDY ST
1254,10,E,5600,5680,W EDDY ST
1255,65,E,1600,1698,W EDGEWATER AVE
1256,988,E,5400,5498,W EDMUNDS ST
1257,988,O,5501,5599,W EDMUNDS ST
1258,988,E,5500,5598,W EDMUNDS ST
1259,159,E,9400,9456,S EGGLESTON AVE
1260,630,E,11200,11298,S EGGLESTON AVE
1261,487,E,12000,12050,S EGGLESTON AVE
1262,383,E,3400,3498,N ELAINE PL
1263,95,O,3017,3097,N ELBRIDGE AVE
1264,666,O,1,29,N ELIZABETH ST
1265,980,E,710,750,N ELIZABETH ST
1266,1019,O,9001,9099,S ELIZABETH ST
1267,154,E,1400,1498,N ELK GROVE AVE
1268,154,E,1500,1530,N ELK GROVE AVE
1269,1292,E,6100,6198,S ELLIS AVE
1270,269,E,7204,7254,S ELLIS AVE
1271,1068,E,7902,7958,S ELLIS AVE
1272,118,E,6,88,E ELM ST
1273,346,E,2926,2988,N ELSTON AVE
1274,1675,E,1600,1698,S PRAIRIE AVE
1275,1675,O,1601,1699,S PRAIRIE AVE
1276,114,O,4315,4331,N ELSTON AVE
1277,116,E,4400,4468,N ELSTON AVE
1278,116,E,4500,4516,N ELSTON AVE
1279,76,E,5672,5688,N ELSTON AVE
1280,76,E,5740,5742,N ELSTON AVE
1281,64,E,8616,8632,S EMERALD AVE
1282,100,E,2618,2644,N EMMETT ST
1283,1189,E,400,498,W ERIE ST
1284,1189,E,500,598,W ERIE ST
1285,701,E,1300,1398,W ERIE ST
1286,1080,E,1400,1498,W ERIE ST
1287,1025,E,4700,4798,W ERIE ST
1290,19,E,5902,5968,W ERIE ST
1291,54,E,6700,6756,S EUCLID AVE
1293,196,E,8714,8758,S EUCLID AVE
1294,142,E,150,170,W EUGENIE ST
1295,142,E,200,240,W EUGENIE ST
1296,142,E,300,340,W EUGENIE ST
1297,142,E,400,444,W EUGENIE ST
1298,854,E,7500,7598,S EVANS AVE
1299,628,E,7800,7898,S EVANS AVE
1300,789,E,7900,7998,S EVANS AVE
1301,67,E,8700,8710,W EVELYN LN
1302,231,E,7600,7642,W EVERELL AVE
1303,1055,E,700,758,W EVERGREEN AVE
1304,102,O,1617,1657,N FAIRFIELD AVE
1305,43,O,4907,4945,N FAIRFIELD AVE
1306,43,E,4908,4942,N FAIRFIELD AVE
1307,163,E,5800,5858,N FAIRFIELD AVE
1308,163,E,5900,5946,N FAIRFIELD AVE
1309,236,E,6014,6058,N FAIRFIELD AVE
1310,534,E,6100,6198,N FAIRFIELD AVE
1311,534,O,6105,6159,N FAIRFIELD AVE
1312,395,E,1616,1642,S FAIRFIELD AVE
1313,395,E,1814,1850,S FAIRFIELD AVE
1314,252,E,4200,4298,S FAIRFIELD AVE
1315,252,E,4400,4458,S FAIRFIELD AVE
1316,252,E,5000,5044,S FAIRFIELD AVE
1317,477,E,5700,5758,S FAIRFIELD AVE
1318,232,E,5800,5852,S FAIRFIELD AVE
1319,619,E,6200,6298,S FAIRFIELD AVE
1320,1071,E,6300,6398,S FAIRFIELD AVE
1323,43,E,2600,2698,W FARRAGUT AVE
1324,43,E,2700,2798,W FARRAGUT AVE
1325,43,E,2800,2898,W FARRAGUT AVE
1326,770,E,7100,7198,W FARRAGUT AVE
1328,1200,O,2701,2799,W 23RD ST
1329,1375,O,2931,2959,W 23RD ST
1330,1674,E,1200,1298,S FEDERAL ST
1331,1674,E,1300,1356,S FEDERAL ST
1332,1674,E,1400,1498,S FEDERAL ST
1333,1183,O,3001,3099,W 23RD ST
1334,1676,E,1900,1900,S FEDERAL ST
1335,142,O,1701,1757,N FERN CT
1336,783,E,1300,1398,W FILLMORE ST
1337,783,E,1400,1454,W FILLMORE ST
1338,80,E,2200,2298,W FILLMORE ST
1340,19,E,5834,5840,W FILLMORE ST
1341,19,E,5848,5854,W FILLMORE ST
1342,19,O,5901,5911,W FILLMORE ST
1343,19,E,5934,5946,W FILLMORE ST
1344,19,E,5950,5960,W FILLMORE ST
1345,1673,E,600,658,S FINANCIAL PL
1346,1673,E,700,758,S FINANCIAL PL
1347,1673,E,812,858,S FINANCIAL PL
1350,383,E,1200,1250,W FLETCHER ST
1351,383,E,1300,1360,W FLETCHER ST
1352,383,O,1301,1359,W FLETCHER ST
1353,346,E,2000,2098,W FLETCHER ST
1354,1204,E,5100,5198,W FLETCHER ST
1355,948,E,5200,5298,W FLETCHER ST
1356,255,E,6200,6256,W FLETCHER ST
1357,1177,E,6300,6398,W FLETCHER ST
1358,5,E,1200,1298,W FLOURNOY ST
1359,5,E,1300,1398,W FLOURNOY ST
1360,5,E,1400,1458,W FLOURNOY ST
1361,489,E,4300,4358,W FLOURNOY ST
1362,1264,E,9600,9698,S FOREST AVE
1363,725,E,9800,9898,S FOREST AVE
1364,1,E,3438,3442,W FOSTER AVE
1365,566,O,2601,2699,W 24TH PL
1367,96,E,2600,2698,N FRANCISCO AVE
1368,96,E,2700,2744,N FRANCISCO AVE
1369,132,E,4300,4342,N FRANCISCO AVE
